Time Stamp, NOXCNC1-INST (PPB), NOCNC1-INST (PPB), NO2CNC1-INST (PPB), STABIL-INST (PPM)
03/30/2024 23:00:01,    54.4704,    10.1312,    44.3391,     0.5456
03/30/2024 23:01:01,    54.1121,    10.5317,    43.5805,     0.5318
03/30/2024 23:02:01,    54.9004,    10.0679,    44.8325,     0.6309
03/30/2024 23:03:01,    55.3292,    10.4632,    44.8660,     0.6293
03/30/2024 23:04:01,    54.9318,    10.4330,    44.4988,     0.5801
03/30/2024 23:05:01,    55.0080,    10.2771,    44.7309,     0.5824
03/30/2024 23:06:01,    55.9681,     9.6185,    46.3496,     0.5993
03/30/2024 23:07:01,    54.9927,     9.4959,    45.4968,     0.6013
03/30/2024 23:08:01,    54.8952,     9.0357,    45.8595,     0.6173
03/30/2024 23:09:01,    53.6315,     9.0260,    44.6056,     0.7840
03/30/2024 23:10:01,    51.5629,     8.8595,    42.7035,     1.2119
03/30/2024 23:11:01,    52.3409,     8.6855,    43.6554,     1.3216
03/30/2024 23:12:01,    50.8255,     8.9916,    41.8339,     1.1716
03/30/2024 23:13:01,    51.1443,     9.2825,    41.8618,     0.9129
03/30/2024 23:14:01,    50.3563,     8.9892,    41.3671,     0.5509
03/30/2024 23:15:01,    50.0498,     8.9269,    41.1229,     0.6700
03/30/2024 23:16:01,    49.1197,     8.5827,    40.5369,     0.5516
03/30/2024 23:17:01,    48.8806,     8.6641,    40.2165,     0.7837
03/30/2024 23:18:01,    46.6421,     8.5525,    38.0896,     1.0025
03/30/2024 23:19:01,    46.5974,     8.4559,    38.1415,     1.2770
03/30/2024 23:20:01,    45.3451,     8.0470,    37.2981,     1.1980
03/30/2024 23:21:01,    44.8976,     8.7512,    36.1464,     1.0766
03/30/2024 23:22:01,    42.9832,     9.5306,    33.4526,     1.1006
03/30/2024 23:23:01,    41.7910,     9.4370,    32.3541,     1.4268
03/30/2024 23:24:01,    41.9977,     9.3946,    32.6031,     1.2685
03/30/2024 23:25:01,    42.1686,     9.5069,    32.6617,     0.8973
03/30/2024 23:26:01,    42.2685,     9.8011,    32.4674,     0.2855
03/30/2024 23:27:01,    41.7181,     9.8647,    31.8535,     0.0936
03/30/2024 23:28:01,    42.2124,     8.9206,    33.2918,     0.1518
03/30/2024 23:29:01,    41.8211,     8.5180,    33.3031,     0.1865
03/30/2024 23:30:01,    41.3026,     8.3993,    32.9033,     0.3414
03/30/2024 23:31:01,    41.4145,     8.7692,    32.6454,     0.4561
03/30/2024 23:32:01,    40.3099,     8.6034,    31.7064,     0.5503
03/30/2024 23:33:01,    39.2116,     8.4295,    30.7821,     0.8908
03/30/2024 23:34:01,    39.1426,     8.1739,    30.9687,     1.0465
03/30/2024 23:35:01,    38.3317,     8.1375,    30.1942,     1.0445
03/30/2024 23:36:01,    37.6295,     8.1235,    29.5059,     0.7462
03/30/2024 23:37:01,    37.1068,     8.3402,    28.7666,     0.6812
03/30/2024 23:38:01,    35.3768,     7.9717,    27.4051,     1.0601
03/30/2024 23:39:01,    37.0718,     7.5394,    29.5324,     1.1156
03/30/2024 23:40:01,    36.9183,     7.7566,    29.1617,     0.9287
03/30/2024 23:41:01,    35.5650,     7.7095,    27.8555,     0.6927
03/30/2024 23:42:01,    34.7568,     7.1382,    27.6185,     0.8024
03/30/2024 23:43:01,    34.1574,     6.2939,    27.8635,     0.9695
03/30/2024 23:44:01,    34.0583,     6.3032,    27.7551,     0.8513
03/30/2024 23:45:01,    34.1360,     5.9441,    28.1920,     0.4800
03/30/2024 23:46:01,    33.0773,     5.6246,    27.4527,     0.5757
03/30/2024 23:47:01,    32.2332,     5.4704,    26.7628,     0.7345
03/30/2024 23:48:01,    32.3149,     5.8970,    26.4179,     0.9161
03/30/2024 23:49:01,    32.5356,     6.1253,    26.4103,     0.6913
03/30/2024 23:50:01,    32.6235,     6.1859,    26.4376,     0.4078
03/30/2024 23:51:01,    33.7512,     6.6947,    27.0565,     0.5316
03/30/2024 23:52:01,    33.4387,     6.5785,    26.8602,     0.5804
03/30/2024 23:53:01,    33.8233,     7.0535,    26.7698,     0.5410
03/30/2024 23:54:01,    35.6891,     7.7168,    27.9723,     0.6492
03/30/2024 23:55:01,    35.6853,     7.8312,    27.8541,     0.9771
03/30/2024 23:56:01,    35.7049,     8.5008,    27.2041,     1.0412
03/30/2024 23:57:01,    35.8344,     8.5395,    27.2949,     0.8362
03/30/2024 23:58:01,    35.5629,     8.9571,    26.6058,     0.2909
03/30/2024 23:59:01,    35.8722,     9.4499,    26.4223,     0.2984
03/31/2024 00:00:01,    35.2970,     9.3838,    25.9132,     0.3641
03/31/2024 00:01:01,    34.5928,     9.1639,    25.4289,     0.5390
03/31/2024 00:02:01,    34.1231,     8.7023,    25.4208,     0.6020
03/31/2024 00:03:01,    33.9037,     8.9952,    24.9085,     0.5542
03/31/2024 00:04:01,    33.0177,     8.8648,    24.1530,     0.6443
03/31/2024 00:05:01,    32.5118,     8.5948,    23.9169,     0.7290
03/31/2024 00:06:01,    31.9533,     7.9828,    23.9704,     0.8237
03/31/2024 00:07:01,    32.3415,     8.1193,    24.2222,     0.6324
03/31/2024 00:08:01,    32.0735,     7.8726,    24.2009,     0.4017
03/31/2024 00:09:01,    31.6468,     7.7695,    23.8773,     0.2488
03/31/2024 00:10:01,    32.1356,     7.4721,    24.6635,     0.3022
03/31/2024 00:11:01,    32.2768,     7.6634,    24.6134,     0.3069
03/31/2024 00:12:01,    32.4316,     7.6386,    24.7930,     0.2639
03/31/2024 00:13:01,    32.3470,     7.6888,    24.6583,     0.2789
03/31/2024 00:14:01,    31.3636,     7.7238,    23.6398,     0.2675
03/31/2024 00:15:01,    30.8517,     8.1335,    22.7182,     0.5252
03/31/2024 00:16:01,    30.8688,     8.1584,    22.7104,     0.6382
03/31/2024 00:17:01,    30.8249,     7.8631,    22.9618,     0.5986
03/31/2024 00:18:01,    29.9321,     8.4620,    21.4701,     0.3209
03/31/2024 00:19:01,    29.6344,     9.1845,    20.4499,     0.3860
03/31/2024 00:20:01,    29.8042,     9.2462,    20.5579,     0.5071
03/31/2024 00:21:01,    29.5666,     9.1496,    20.4170,     0.4415
03/31/2024 00:22:01,    29.4289,     9.2018,    20.2271,     0.2659
03/31/2024 00:23:01,    29.3610,     8.9089,    20.4521,     0.2035
03/31/2024 00:24:01,    28.3280,     9.1429,    19.1851,     0.4059
03/31/2024 00:25:01,    28.2088,     8.2822,    19.9266,     0.5375
03/31/2024 00:26:01,    28.6824,     7.7466,    20.9358,     0.5179
03/31/2024 00:27:01,    28.1289,     7.7790,    20.3498,     0.3649
03/31/2024 00:28:01,    27.2031,     7.3239,    19.8792,     0.3330
03/31/2024 00:29:01,    26.9951,     7.0847,    19.9104,     0.5573
03/31/2024 00:30:01,    26.6111,     6.7944,    19.8167,     0.7599
03/31/2024 00:31:01,    26.8365,     7.3513,    19.4852,     0.5601
03/31/2024 00:32:01,    26.0460,     7.4263,    18.6197,     0.4858
03/31/2024 00:33:01,    26.2757,     7.7482,    18.5275,     0.4676
03/31/2024 00:34:01,    26.3775,     7.8740,    18.5035,     0.4392
03/31/2024 00:35:01,    27.7804,     7.8705,    19.9100,     0.5319
03/31/2024 00:36:01,    28.0065,     7.6084,    20.3981,     0.7320
03/31/2024 00:37:01,    27.1666,     7.2957,    19.8709,     0.6075
03/31/2024 00:38:01,    27.6359,     7.5524,    20.0835,     0.4697
03/31/2024 00:39:01,    28.0823,     7.7167,    20.3656,     0.4776
03/31/2024 00:40:01,    27.7753,     7.1079,    20.6674,     0.4913
03/31/2024 00:41:01,    27.9418,     6.9997,    20.9421,     0.4677
03/31/2024 00:42:01,    27.3684,     6.6700,    20.6984,     0.2993
03/31/2024 00:43:01,    27.8883,     7.0615,    20.8268,     0.3538
03/31/2024 00:44:01,    27.6980,     7.3549,    20.3431,     0.3101
03/31/2024 00:45:01,    26.9485,     7.4874,    19.4611,     0.3025
03/31/2024 00:46:01,    27.2869,     7.5916,    19.6952,     0.3361
03/31/2024 00:47:01,    27.4144,     7.6251,    19.7892,     0.3240
03/31/2024 00:48:01,    28.2651,     7.8265,    20.4386,     0.3405
03/31/2024 00:49:01,    27.9319,     7.6303,    20.3016,     0.4592
03/31/2024 00:50:01,    27.8440,     7.4509,    20.3931,     0.4007
03/31/2024 00:51:01,    28.1000,     7.2577,    20.8423,     0.3115
03/31/2024 00:52:01,    28.6428,     7.0051,    21.6377,     0.3365
03/31/2024 00:53:01,    28.6054,     6.2935,    22.3119,     0.4149
03/31/2024 00:54:01,    28.5626,     6.4825,    22.0801,     0.3667
03/31/2024 00:55:01,    27.0381,     6.7026,    20.3354,     0.5115
03/31/2024 00:56:01,    27.2587,     7.1328,    20.1259,     0.7169
03/31/2024 00:57:01,    26.8991,     7.5104,    19.3886,     0.7388
03/31/2024 00:58:01,    26.5760,     7.5250,    19.0509,     0.5564
03/31/2024 00:59:01,    25.9064,     7.7939,    18.1125,     0.4300
03/31/2024 01:00:01,    25.6799,     7.3898,    18.2901,     0.5700
03/31/2024 01:01:01,    26.1197,     7.1115,    19.0082,     0.4457
03/31/2024 01:02:01,    25.0791,     6.6339,    18.4452,     0.3336
03/31/2024 01:03:01,    24.6945,     5.6993,    18.9952,     0.3944
03/31/2024 01:04:01,    24.7277,     5.4331,    19.2947,     0.5056
03/31/2024 01:05:01,    24.7282,     5.1317,    19.5965,     0.3887
03/31/2024 01:06:01,    24.5805,     5.2709,    19.3097,     0.2551
03/31/2024 01:07:01,    24.1365,     5.6917,    18.4448,     0.3134
03/31/2024 01:08:01,    24.1045,     5.6563,    18.4482,     0.4161
03/31/2024 01:09:01,    24.3444,     5.9527,    18.3917,     0.2735
03/31/2024 01:10:01,    23.9819,     6.1317,    17.8501,     0.2477
03/31/2024 01:11:01,    22.7819,     5.9913,    16.7906,     0.4720
03/31/2024 01:12:01,    23.3918,     5.8228,    17.5690,     0.7647
03/31/2024 01:13:01,    23.4745,     5.3683,    18.1062,     0.6354
03/31/2024 01:14:01,    23.1995,     5.5082,    17.6913,     0.4572
03/31/2024 01:15:01,    22.8031,     5.0798,    17.7233,     0.3547
03/31/2024 01:16:01,    23.0688,     4.9746,    18.0942,     0.2176
03/31/2024 01:17:01,    23.9088,     5.4331,    18.4757,     0.3128
03/31/2024 01:18:01,    25.2407,     5.3760,    19.8647,     0.7319
03/31/2024 01:19:01,    25.3201,     5.6967,    19.6235,     0.9700
03/31/2024 01:20:01,    25.0146,     5.7896,    19.2250,     0.7533
03/31/2024 01:21:01,    25.5152,     5.8866,    19.6287,     0.4069
03/31/2024 01:22:01,    26.1939,     6.5530,    19.6409,     0.3164
03/31/2024 01:23:01,    26.4232,     6.6774,    19.7458,     0.4233
03/31/2024 01:24:01,    25.5639,     6.2412,    19.3227,     0.3854
03/31/2024 01:25:01,    25.9966,     6.5319,    19.4647,     0.2910
03/31/2024 01:26:01,    25.7669,     6.8048,    18.9620,     0.2645
03/31/2024 01:27:01,    25.5026,     6.8605,    18.6421,     0.2651
03/31/2024 01:28:01,    26.0911,     6.9208,    19.1703,     0.2252
03/31/2024 01:29:01,    25.5860,     7.2976,    18.2884,     0.2298
03/31/2024 01:30:01,    25.5641,     7.5006,    18.0635,     0.2289
03/31/2024 01:31:01,    26.4416,     7.8010,    18.6405,     0.2893
03/31/2024 01:32:01,    25.8656,     7.9636,    17.9020,     0.2853
03/31/2024 01:33:01,    25.6940,     7.7077,    17.9862,     0.2665
03/31/2024 01:34:01,    25.7365,     7.8190,    17.9175,     0.3056
03/31/2024 01:35:01,    25.4509,     7.8030,    17.6479,     0.2807
03/31/2024 01:36:01,    25.3561,     7.1373,    18.2188,     0.2163
03/31/2024 01:37:01,    25.2347,     6.9547,    18.2800,     0.3233
03/31/2024 01:38:01,    24.5192,     6.4746,    18.0445,     0.4044
03/31/2024 01:39:01,    24.1782,     6.7797,    17.3984,     0.4448
03/31/2024 01:40:01,    24.3209,     7.6212,    16.6997,     0.4131
03/31/2024 01:41:01,    23.5640,     7.6671,    15.8968,     0.4824
03/31/2024 01:42:01,    22.9989,     8.0559,    14.9430,     0.4265
03/31/2024 01:43:01,    23.4711,     7.7507,    15.7204,     0.4619
03/31/2024 01:44:01,    22.9902,     8.0791,    14.9111,     0.3968
03/31/2024 01:45:01,    23.1359,     8.2385,    14.8975,     0.2898
03/31/2024 01:46:01,    23.3693,     7.8968,    15.4725,     0.2606
03/31/2024 01:47:01,    23.6060,     7.6041,    16.0019,     0.2586
03/31/2024 01:48:01,    23.9141,     7.6161,    16.2981,     0.4013
03/31/2024 01:49:01,    23.8419,     7.5378,    16.3041,     0.3587
03/31/2024 01:50:01,    23.5255,     7.6519,    15.8737,     0.3011
03/31/2024 01:51:01,    24.0137,     7.7689,    16.2448,     0.2858
03/31/2024 01:52:01,    23.2475,     7.3437,    15.9038,     0.2907
03/31/2024 01:53:01,    23.4256,     7.4700,    15.9556,     0.3278
03/31/2024 01:54:01,    22.7403,     7.0251,    15.7152,     0.3968
03/31/2024 01:55:01,    22.9708,     7.0751,    15.8957,     0.4632
03/31/2024 01:56:01,    22.9682,     7.7585,    15.2097,     0.2417
03/31/2024 01:57:01,    23.1294,     7.4157,    15.7136,     0.1930
03/31/2024 01:58:01,    23.0777,     8.0570,    15.0207,     0.2283
03/31/2024 01:59:02,    22.9172,     7.8532,    15.0640,     0.2310
03/31/2024 02:00:01,    22.7265,     8.2823,    14.4442,     0.2042
03/31/2024 02:01:01,    22.9001,     8.9519,    13.9482,     0.1862
03/31/2024 02:02:01,    22.7846,     8.7926,    13.9920,     0.1156
03/31/2024 02:03:01,    22.9019,     9.2383,    13.6636,     0.1522
03/31/2024 02:04:01,    23.0489,     9.4435,    13.6054,     0.1968
03/31/2024 02:05:01,    23.1852,     9.9441,    13.2410,     0.2399
03/31/2024 02:06:01,    23.4584,     9.8662,    13.5923,     0.3074
03/31/2024 02:07:01,    24.9085,     9.4197,    15.4888,     0.6776
03/31/2024 02:08:01,    25.1331,     9.3961,    15.7370,     0.8654
03/31/2024 02:09:01,    24.9124,     8.8155,    16.0969,     0.7641
03/31/2024 02:10:01,    24.4807,     8.2391,    16.2416,     0.4586
03/31/2024 02:11:01,    24.2374,     7.8939,    16.3436,     0.3109
03/31/2024 02:12:01,    23.5877,     7.3950,    16.1927,     0.4314
03/31/2024 02:13:01,    23.8278,     7.5410,    16.2868,     0.3630
03/31/2024 02:14:01,    23.2809,     7.5644,    15.7164,     0.4756
03/31/2024 02:15:01,    23.4364,     7.7369,    15.6995,     0.4328
03/31/2024 02:16:01,    22.7654,     8.4559,    14.3094,     0.4362
03/31/2024 02:17:01,    22.6679,     8.7679,    13.9000,     0.3520
03/31/2024 02:18:01,    22.5308,     8.7413,    13.7894,     0.3467
03/31/2024 02:19:01,    21.3664,     8.6430,    12.7234,     0.5133
03/31/2024 02:20:01,    21.5085,     8.1094,    13.3991,     0.5807
03/31/2024 02:21:01,    21.5042,     7.5529,    13.9513,     0.5476
03/31/2024 02:22:01,    21.5496,     7.3047,    14.2449,     0.3069
03/31/2024 02:23:01,    21.4888,     7.2907,    14.1981,     0.1141
03/31/2024 02:24:01,    22.1866,     6.7996,    15.3870,     0.2039
03/31/2024 02:25:01,    23.3083,     6.3675,    16.9407,     0.4135
03/31/2024 02:26:01,    23.9474,     6.9182,    17.0292,     0.9907
03/31/2024 02:27:01,    24.3192,     7.7664,    16.5528,     1.0836
03/31/2024 02:28:01,    24.9408,     7.5445,    17.3962,     0.9453
03/31/2024 02:29:01,    25.1508,     7.6506,    17.5002,     0.5714
03/31/2024 02:30:01,    25.6375,     8.0301,    17.6074,     0.5017
03/31/2024 02:31:01,    26.3399,     8.4545,    17.8854,     0.4617
03/31/2024 02:32:01,    25.6364,     8.9342,    16.7022,     0.4458
03/31/2024 02:33:01,    25.5377,     9.0738,    16.4639,     0.3902
03/31/2024 02:34:01,    25.1148,     9.4399,    15.6749,     0.3820
03/31/2024 02:35:01,    25.6348,     9.6460,    15.9888,     0.4016
03/31/2024 02:36:01,    25.0889,     9.8645,    15.2245,     0.1854
03/31/2024 02:37:01,    24.5652,     9.5694,    14.9958,     0.3021
03/31/2024 02:38:01,    23.6835,     9.0831,    14.6004,     0.4664
03/31/2024 02:39:01,    24.3946,     8.8851,    15.5095,     0.5869
03/31/2024 02:40:01,    24.4725,     8.8984,    15.5741,     0.4103
03/31/2024 02:41:01,    25.1237,     9.1239,    15.9998,     0.3516
03/31/2024 02:42:01,    24.8847,     9.0405,    15.8441,     0.4195
03/31/2024 02:43:01,    25.7050,     9.0483,    16.6567,     0.3385
03/31/2024 02:44:01,    26.2486,     9.3107,    16.9379,     0.5132
03/31/2024 02:45:01,    26.8686,     9.6975,    17.1711,     0.6628
03/31/2024 02:46:01,    27.1874,     9.2076,    17.9798,     0.7858
03/31/2024 02:47:01,    27.0722,     9.5042,    17.5680,     0.5753
03/31/2024 02:48:01,    26.9021,     8.7669,    18.1352,     0.4379
03/31/2024 02:49:01,    26.9994,     8.8051,    18.1943,     0.1749
03/31/2024 02:50:01,    26.5985,     8.0961,    18.5023,     0.2098
03/31/2024 02:51:01,    26.6684,     7.8719,    18.7965,     0.3687
03/31/2024 02:52:01,    25.4822,     7.5111,    17.9710,     0.4332
03/31/2024 02:53:01,    24.9480,     7.3495,    17.5984,     0.7205
03/31/2024 02:54:01,    23.7824,     7.0485,    16.7339,     0.8976
03/31/2024 02:55:01,    24.1735,     6.9522,    17.2213,     0.9576
03/31/2024 02:56:01,    24.4915,     6.9350,    17.5564,     0.5533
03/31/2024 02:57:01,    23.8575,     7.0616,    16.7959,     0.3805
03/31/2024 02:58:01,    23.8369,     7.8395,    15.9973,     0.3493
03/31/2024 02:59:01,    24.5990,     8.0262,    16.5728,     0.3315
03/31/2024 03:00:01,    25.2189,     7.8500,    17.3689,     0.4538
03/31/2024 03:01:01,    25.5633,     7.7633,    17.8000,     0.7747
03/31/2024 03:02:01,    25.3194,     7.7298,    17.5896,     0.6124
03/31/2024 03:03:01,    24.8716,     7.5788,    17.2928,     0.4218
03/31/2024 03:04:01,    24.9691,     7.7156,    17.2535,     0.3683
03/31/2024 03:05:01,    24.6598,     6.6773,    17.9825,     0.2946
03/31/2024 03:06:01,    24.9671,     6.6583,    18.3088,     0.2993
03/31/2024 03:07:01,    24.9485,     6.9811,    17.9674,     0.2120
03/31/2024 03:08:01,    25.6638,     6.9539,    18.7099,     0.2931
03/31/2024 03:09:01,    25.7056,     7.0927,    18.6129,     0.5219
03/31/2024 03:10:01,    25.7297,     7.7465,    17.9832,     0.5433
03/31/2024 03:11:01,    25.9201,     7.1510,    18.7691,     0.4173
03/31/2024 03:12:01,    25.5583,     7.6302,    17.9281,     0.2111
03/31/2024 03:13:01,    25.2532,     7.7387,    17.5145,     0.2617
03/31/2024 03:14:01,    24.6092,     7.0526,    17.5566,     0.4502
03/31/2024 03:15:01,    24.4997,     7.0734,    17.4263,     0.4611
03/31/2024 03:16:01,    24.6965,     6.8697,    17.8269,     0.4155
03/31/2024 03:17:01,    25.5975,     6.4847,    19.1127,     0.2963
03/31/2024 03:18:01,    26.9119,     6.8318,    20.0801,     0.7030
03/31/2024 03:19:01,    27.1472,     6.8198,    20.3274,     1.1261
03/31/2024 03:20:01,    27.2067,     6.7393,    20.4674,     1.0186
03/31/2024 03:21:01,    26.8034,     7.7696,    19.0337,     0.5998
03/31/2024 03:22:01,    26.7169,     8.0925,    18.6244,     0.3551
03/31/2024 03:23:01,    26.7188,     8.2142,    18.5046,     0.3140
03/31/2024 03:24:01,    26.3945,     8.5106,    17.8840,     0.3111
03/31/2024 03:25:01,    25.2320,     7.8672,    17.3648,     0.4241
03/31/2024 03:26:01,    25.7739,     7.7759,    17.9981,     0.6404
03/31/2024 03:27:01,    26.3866,     7.7803,    18.6063,     0.5512
03/31/2024 03:28:01,    26.4628,     8.0207,    18.4421,     0.5039
03/31/2024 03:29:01,    26.8619,     7.6961,    19.1658,     0.5598
03/31/2024 03:30:01,    26.3005,     7.7672,    18.5332,     0.3508
03/31/2024 03:31:01,    25.0550,     8.0863,    16.9687,     0.5069
03/31/2024 03:32:01,    25.6181,     8.6310,    16.9871,     0.5985
03/31/2024 03:33:01,    26.0803,     8.9189,    17.1615,     0.5558
03/31/2024 03:34:01,    26.0016,     9.4376,    16.5640,     0.3633
03/31/2024 03:35:01,    26.3195,     9.5181,    16.8015,     0.3180
03/31/2024 03:36:01,    25.9742,    10.0241,    15.9501,     0.2601
03/31/2024 03:37:01,    25.6647,     9.8184,    15.8463,     0.2650
03/31/2024 03:38:01,    25.8552,     9.4412,    16.4140,     0.2179
03/31/2024 03:39:01,    25.2897,     9.4114,    15.8782,     0.3156
03/31/2024 03:40:01,    25.3502,     8.9995,    16.3507,     0.4496
03/31/2024 03:41:01,    24.4632,     8.8237,    15.6394,     0.5641
03/31/2024 03:42:01,    24.2886,     8.0560,    16.2325,     0.5259
03/31/2024 03:43:01,    23.9103,     7.4905,    16.4197,     0.4561
03/31/2024 03:44:01,    23.4143,     7.9689,    15.4454,     0.4033
03/31/2024 03:45:01,    24.3721,     8.5457,    15.8264,     0.2608
03/31/2024 03:46:01,    23.9376,     8.0961,    15.8415,     0.2355
03/31/2024 03:47:01,    24.3704,     7.8744,    16.4960,     0.2290
03/31/2024 03:48:01,    23.7303,     8.0670,    15.6633,     0.2663
03/31/2024 03:49:01,    24.0097,     7.8451,    16.1646,     0.2729
03/31/2024 03:50:01,    24.0400,     7.8554,    16.1845,     0.2650
03/31/2024 03:51:01,    23.5051,     7.3448,    16.1603,     0.2617
03/31/2024 03:52:01,    23.9178,     7.3794,    16.5384,     0.2314
03/31/2024 03:53:01,    24.0525,     7.3640,    16.6886,     0.1863
03/31/2024 03:54:01,    24.2951,     7.5833,    16.7118,     0.1724
03/31/2024 03:55:01,    25.1230,     7.6524,    17.4706,     0.4062
03/31/2024 03:56:01,    25.1943,     8.1981,    16.9961,     0.5156
03/31/2024 03:57:01,    25.3663,     8.3839,    16.9824,     0.4795
03/31/2024 03:58:01,    24.9442,     8.4061,    16.5381,     0.3141
03/31/2024 03:59:01,    24.4170,     8.5970,    15.8200,     0.3117
03/31/2024 04:00:01,    24.5838,     8.1664,    16.4173,     0.3995
03/31/2024 04:01:01,    23.8752,     8.0550,    15.8202,     0.5032
03/31/2024 04:02:01,    23.8926,     7.7460,    16.1466,     0.3405
03/31/2024 04:03:01,    24.8603,     7.9500,    16.9103,     0.3341
03/31/2024 04:04:01,    24.7553,     7.7524,    17.0029,     0.4262
03/31/2024 04:05:01,    24.8364,     6.8697,    17.9667,     0.4310
03/31/2024 04:06:01,    25.4205,     7.1302,    18.2903,     0.3508
03/31/2024 04:07:01,    24.7497,     7.3122,    17.4375,     0.2040
03/31/2024 04:08:01,    25.2499,     7.3696,    17.8803,     0.2205
03/31/2024 04:09:01,    23.7625,     8.0192,    15.7434,     0.3416
03/31/2024 04:10:01,    24.2422,     7.6293,    16.6130,     0.4897
03/31/2024 04:11:01,    23.3717,     8.3513,    15.0204,     0.4703
03/31/2024 04:12:01,    24.7176,     8.9263,    15.7913,     0.4252
03/31/2024 04:13:01,    24.6293,     8.8703,    15.7590,     0.3844
03/31/2024 04:14:01,    25.7018,     9.1586,    16.5432,     0.5151
03/31/2024 04:15:01,    25.4537,     9.0349,    16.4188,     0.5625
03/31/2024 04:16:01,    26.1506,     9.0669,    17.0837,     0.6095
03/31/2024 04:17:01,    26.9915,     9.0029,    17.9886,     0.8274
03/31/2024 04:18:01,    27.2611,     8.6138,    18.6472,     0.8524
03/31/2024 04:19:01,    25.8420,     8.6217,    17.2204,     0.5660
03/31/2024 04:20:01,    25.1511,     8.2570,    16.8941,     0.7736
03/31/2024 04:21:01,    25.4351,     8.2850,    17.1501,     0.8844
03/31/2024 04:22:01,    25.7896,     8.7893,    17.0003,     0.6677
03/31/2024 04:23:01,    25.2627,     9.0129,    16.2497,     0.2237
03/31/2024 04:24:01,    24.5193,     9.0030,    15.5163,     0.2904
03/31/2024 04:25:01,    24.1931,     9.7392,    14.4538,     0.5042
03/31/2024 04:26:01,    24.8523,     9.6729,    15.1794,     0.5147
03/31/2024 04:27:01,    25.1265,    10.3271,    14.7995,     0.4033
03/31/2024 04:28:01,    24.3303,    10.0304,    14.2999,     0.3663
03/31/2024 04:29:01,    23.2459,     9.1756,    14.0703,     0.5975
03/31/2024 04:30:01,    22.4312,     8.5691,    13.8621,     0.9696
03/31/2024 04:31:01,    22.3994,     8.1930,    14.2064,     1.0238
03/31/2024 04:32:01,    22.6167,     7.3337,    15.2829,     0.6811
03/31/2024 04:33:01,    22.9369,     7.0386,    15.8983,     0.2742
03/31/2024 04:34:01,    21.8169,     6.2520,    15.5649,     0.2582
03/31/2024 04:35:01,    21.5138,     6.6931,    14.8207,     0.4492
03/31/2024 04:36:01,    21.7623,     6.6353,    15.1270,     0.4857
03/31/2024 04:37:01,    22.1200,     6.8286,    15.2914,     0.3857
03/31/2024 04:38:01,    22.4142,     6.9556,    15.4587,     0.3017
03/31/2024 04:39:01,    22.2362,     7.5985,    14.6377,     0.2654
03/31/2024 04:40:01,    22.4031,     7.5642,    14.8389,     0.1568
03/31/2024 04:41:01,    22.8707,     7.5714,    15.2993,     0.2339
03/31/2024 04:42:01,    22.9482,     7.2963,    15.6519,     0.3676
03/31/2024 04:43:01,    23.2605,     7.1936,    16.0669,     0.4726
03/31/2024 04:44:01,    23.3865,     6.9673,    16.4192,     0.3743
03/31/2024 04:45:01,    22.9895,     7.0370,    15.9525,     0.2299
03/31/2024 04:46:01,    22.5499,     7.0375,    15.5124,     0.2881
03/31/2024 04:47:01,    22.3096,     7.6057,    14.7039,     0.4227
03/31/2024 04:48:01,    21.4006,     7.6815,    13.7191,     0.6418
03/31/2024 04:49:01,    20.4852,     7.0010,    13.4842,     0.7555
03/31/2024 04:50:01,    20.0687,     7.4826,    12.5860,     0.8172
03/31/2024 04:51:01,    19.8681,     7.5041,    12.3640,     0.7697
03/31/2024 04:52:01,    20.4261,     7.5923,    12.8338,     0.5864
03/31/2024 04:53:01,    20.1392,     7.0870,    13.0523,     0.3537
03/31/2024 04:54:01,    20.0933,     6.9864,    13.1069,     0.3079
03/31/2024 04:55:01,    19.8535,     7.3937,    12.4597,     0.3150
03/31/2024 04:56:01,    20.2646,     8.1790,    12.0857,     0.2928
03/31/2024 04:57:01,    21.4920,     8.1550,    13.3370,     0.4810
03/31/2024 04:58:01,    22.2087,     8.1178,    14.0909,     0.9196
03/31/2024 04:59:01,    21.1972,     7.9127,    13.2845,     0.8203
03/31/2024 05:00:01,    21.7777,     8.5713,    13.2064,     0.5767
03/31/2024 05:01:01,    22.4377,     8.4568,    13.9809,     0.4242
03/31/2024 05:02:01,    21.6646,     8.1100,    13.5545,     0.4291
03/31/2024 05:03:01,    21.3624,     7.9455,    13.4169,     0.4450
03/31/2024 05:04:01,    20.6150,     8.0801,    12.5349,     0.4873
03/31/2024 05:05:01,    21.3690,     8.3907,    12.9783,     0.5649
03/31/2024 05:06:01,    21.4368,     8.0533,    13.3836,     0.2555
03/31/2024 05:07:01,    21.0532,     7.7241,    13.3291,     0.2538
03/31/2024 05:08:01,    20.8893,     8.3537,    12.5355,     0.2513
03/31/2024 05:09:01,    22.7072,     8.5877,    14.1195,     0.4425
03/31/2024 05:10:01,    22.1497,     8.0706,    14.0792,     0.6092
03/31/2024 05:11:01,    21.7527,     7.2680,    14.4847,     0.5722
03/31/2024 05:12:01,    21.9966,     7.5182,    14.4785,     0.4429
03/31/2024 05:13:01,    21.6038,     7.5044,    14.0994,     0.3148
03/31/2024 05:14:01,    21.8119,     7.8620,    13.9498,     0.1850
03/31/2024 05:15:01,    21.4091,     6.7457,    14.6634,     0.1921
